"","id","salary_is_predicted","adref","contract_type","created","__CLASS__","salary_min","longitude","salary_max","redirect_url","title","description","latitude","contract_time","tag","label","__CLASS__","display_name","__CLASS__","area","display_name","__CLASS__"
"234","1872330472","0","eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQkZqS01Mdzc2eEdQQjlwZVVRcEJPdyIsImkiOiIxODcyMzMwNDcyIn0.zluLZ14xgGANA6l6RFylIbeFv_bf2niKuhYmgxxft1o",NA,"2020-12-09T20:16:49Z","Adzuna::API::Response::Job",NA,-63.34134,NA,"https://www.adzuna.ca/land/ad/1872330472?se=BFjKMLw76xGPB9peUQpBOw&utm_medium=api&utm_source=f0c87e31&v=C62FCE87929DE7690701335DB0082939D992AC9C","Seasonal Gig - Drive with Uber","Drive with Uber and earn money anytime it works for you. Driving is an easy way to earn extra, and it¡¯s totally flexible around your schedule. You decide when and how much you drive. What you need to know: Earn money: The more you drive, the more you earn. Flexible schedule: Make your own schedule and earn anytime, day or night. Getting started is simple: Signing up doesn¡¯t take long, and we¡¯ll provide support along the way. Get paid weekly: Earnings are deposited into your bank account weekly.¡­",44.64228,NA,"other-general-jobs","Other/General Jobs","Adzuna::API::Response::Category","Uber","Adzuna::API::Response::Company","c(""Canada"", ""Nova Scotia"", ""Annapolis"", ""Lawrencetown"")","Lawrencetown, Annapolis","Adzuna::API::Response::Location"
"235","1872307694","0","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMTg3MjMwNzY5NCIsInMiOiJCRmpLTUx3NzZ4R1BCOXBlVVFwQk93In0.TDOEs8G3p0IdX6UnCps4pWAlz4MBHHAIM30_CpfVtSE",NA,"2020-12-09T20:13:27Z","Adzuna::API::Response::Job",NA,-63.488048,NA,"https://www.adzuna.ca/land/ad/1872307694?se=BFjKMLw76xGPB9peUQpBOw&utm_medium=api&utm_source=f0c87e31&v=538E701CE48970D4688B0E80941CB340573484F7","Earn Extra Cash this Holiday Season Driving your Own Car. Drive with Uber","Drive with Uber and earn money anytime it works for you. Driving is an easy way to earn extra, and it¡¯s totally flexible around your schedule. You decide when and how much you drive. What you need to know: Earn money: The more you drive, the more you earn. Flexible schedule: Make your own schedule and earn anytime, day or night. Getting started is simple: Signing up doesn¡¯t take long, and we¡¯ll provide support along the way. Get paid weekly: Earnings are deposited into your bank account weekly.¡­",44.741025,NA,"other-general-jobs","Other/General Jobs","Adzuna::API::Response::Category","Uber","Adzuna::API::Response::Company","c(""Canada"", ""Nova Scotia"", ""Halifax region"", ""North Preston"")","North Preston, Halifax region","Adzuna::API::Response::Location"
"236","1872354090","0","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMTg3MjM1NDA5MCIsInMiOiJCRmpLTUx3NzZ4R1BCOXBlVVFwQk93In0.JgJOOGrJjXYPm6iozAdVqfq8kUFk8B6Ovbv8vNwULVc","contract","2020-12-09T20:20:37Z","Adzuna::API::Response::Job",NA,-63.421192,NA,"https://www.adzuna.ca/land/ad/1872354090?se=BFjKMLw76xGPB9peUQpBOw&utm_medium=api&utm_source=f0c87e31&v=9F4D7D72E897E5D9A4AB7FC776F0EC3DAC48F01A","Working an Unpaid Internship? Make Money Driving with Uber.","Drive with Uber and earn money anytime it works for you. Driving is an easy way to earn extra, and it¡¯s totally flexible around your schedule. You decide when and how much you drive. What you need to know: Earn money: The more you drive, the more you earn. Flexible schedule: Make your own schedule and earn anytime, day or night. Getting started is simple: Signing up doesn¡¯t take long, and we¡¯ll provide support along the way. Get paid weekly: Earnings are deposited into your bank account weekly.¡­",44.720384,NA,"other-general-jobs","Other/General Jobs","Adzuna::API::Response::Category","Uber","Adzuna::API::Response::Company","c(""Canada"", ""Nova Scotia"", ""Halifax region"", ""East Preston"")","East Preston, Halifax region","Adzuna::API::Response::Location"
"237","1873681512","0","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMTg3MzY4MTUxMiIsInMiOiJCRmpLTUx3NzZ4R1BCOXBlVVFwQk93In0.Keq-F1qYqB8C0mVdS8iNN4FYJBgmC3wyDwLKKx6-G6Y",NA,"2020-12-10T11:18:32Z","Adzuna::API::Response::Job",NA,-71.364337,NA,"https://www.adzuna.ca/land/ad/1873681512?se=BFjKMLw76xGPB9peUQpBOw&utm_medium=api&utm_source=f0c87e31&v=0AC5AA6FF8CE7FB033C1432D36ADE31F3454313A","Want to earn extra money? Drive with Uber","Drive with Uber and earn money anytime it works for you. Driving is an easy way to earn extra, and it¡¯s totally flexible around your schedule. You decide when and how much you drive. What you need to know: Earn money: The more you drive, the more you earn. Flexible schedule: Make your own schedule and earn anytime, day or night. Getting started is simple: Signing up doesn¡¯t take long, and we¡¯ll provide support along the way. Get paid weekly: Earnings are deposited into your bank account weekly.¡­",46.859305,NA,"other-general-jobs","Other/General Jobs","Adzuna::API::Response::Category","Uber","Adzuna::API::Response::Company","c(""Canada"", ""Qu¨¦bec"", ""Qu¨¦bec City"", ""Wendake"")","Wendake, Qu¨¦bec City","Adzuna::API::Response::Location"
"238","1872317038","0","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMTg3MjMxNzAzOCIsInMiOiJCRmpLTUx3NzZ4R1BCOXBlVVFwQk93In0.b6DU3qpsIQGb-W5QE-M9nNFhxeWE7wUzYD_TM7mwtFI",NA,"2020-12-09T20:14:39Z","Adzuna::API::Response::Job",NA,-63.556363,NA,"https://www.adzuna.ca/land/ad/1872317038?se=BFjKMLw76xGPB9peUQpBOw&utm_medium=api&utm_source=f0c87e31&v=F0B2825FBDE5531D5E1EA24E74DCF6702DD5C94A","Boost your earnings with tips. Drive with Uber.","Drive with Uber and earn money anytime it works for you. Driving is an easy way to earn extra, and it¡¯s totally flexible around your schedule. You decide when and how much you drive. What you need to know: Earn money: The more you drive, the more you earn. Flexible schedule: Make your own schedule and earn anytime, day or night. Getting started is simple: Signing up doesn¡¯t take long, and we¡¯ll provide support along the way. Get paid weekly: Earnings are deposited into your bank account weekly.¡­",44.681555,NA,"other-general-jobs","Other/General Jobs","Adzuna::API::Response::Category","Uber","Adzuna::API::Response::Company","c(""Canada"", ""Nova Scotia"", ""Halifax region"")","Halifax region, Nova Scotia","Adzuna::API::Response::Location"
"239","1872312369","0","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMTg3MjMxMjM2OSIsInMiOiJCRmpLTUx3NzZ4R1BCOXBlVVFwQk93In0.u8yLAZZ5KjirxTo3MMWZcuiyWb6ExAm_jNdkGlURnlQ","contract","2020-12-09T20:14:02Z","Adzuna::API::Response::Job",NA,-63.556363,NA,"https://www.adzuna.ca/land/ad/1872312369?se=BFjKMLw76xGPB9peUQpBOw&utm_medium=api&utm_source=f0c87e31&v=388E86EFE916030A09E4EAC0518224537A2B87FE","Earn while you Intern - Drive with Uber","Drive with Uber and earn money anytime it works for you. Driving is an easy way to earn extra, and it¡¯s totally flexible around your schedule. You decide when and how much you drive. What you need to know: Earn money: The more you drive, the more you earn. Flexible schedule: Make your own schedule and earn anytime, day or night. Getting started is simple: Signing up doesn¡¯t take long, and we¡¯ll provide support along the way. Get paid weekly: Earnings are deposited into your bank account weekly.¡­",44.681555,NA,"other-general-jobs","Other/General Jobs","Adzuna::API::Response::Category","Uber","Adzuna::API::Response::Company","c(""Canada"", ""Nova Scotia"", ""Halifax region"")","Halifax region, Nova Scotia","Adzuna::API::Response::Location"
"240","1872306442","0","eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQkZqS01Mdzc2eEdQQjlwZVVRcEJPdyIsImkiOiIxODcyMzA2NDQyIn0.N39mlJ0IbkC4qfH1lbbpwo4vn5zhc44KpTc6Xc87AUk",NA,"2020-12-09T20:13:17Z","Adzuna::API::Response::Job",NA,-63.655828,NA,"https://www.adzuna.ca/land/ad/1872306442?se=BFjKMLw76xGPB9peUQpBOw&utm_medium=api&utm_source=f0c87e31&v=384F3379489BF07401F4D18CF97A9F22EE679766","Earn on Your Schedule - Drive with Uber","Drive with Uber and earn money anytime it works for you. Driving is an easy way to earn extra, and it¡¯s totally flexible around your schedule. You decide when and how much you drive. What you need to know: Earn money: The more you drive, the more you earn. Flexible schedule: Make your own schedule and earn anytime, day or night. Getting started is simple: Signing up doesn¡¯t take long, and we¡¯ll provide support along the way. Get paid weekly: Earnings are deposited into your bank account weekly.¡­",44.789279,NA,"other-general-jobs","Other/General Jobs","Adzuna::API::Response::Category","Uber","Adzuna::API::Response::Company","c(""Canada"", ""Nova Scotia"", ""Halifax region"", ""Windsor Junction"")","Windsor Junction, Halifax region","Adzuna::API::Response::Location"
"241","1873655563","0","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMTg3MzY1NTU2MyIsInMiOiJCRmpLTUx3NzZ4R1BCOXBlVVFwQk93In0.pBrapa-bb9UqHoz40zzPipS54HCpJaXwxzC4HQ741DU",NA,"2020-12-10T11:14:43Z","Adzuna::API::Response::Job",NA,-71.245694,NA,"https://www.adzuna.ca/land/ad/1873655563?se=BFjKMLw76xGPB9peUQpBOw&utm_medium=api&utm_source=f0c87e31&v=CBF4412846497673511ED1B836D6362B26B2875A","Choose your own schedule - Drive with Uber","Drive with Uber and earn money anytime it works for you. Driving is an easy way to earn extra, and it¡¯s totally flexible around your schedule. You decide when and how much you drive. What you need to know: Earn money: The more you drive, the more you earn. Flexible schedule: Make your own schedule and earn anytime, day or night. Getting started is simple: Signing up doesn¡¯t take long, and we¡¯ll provide support along the way. Get paid weekly: Earnings are deposited into your bank account weekly.¡­",46.793634,NA,"other-general-jobs","Other/General Jobs","Adzuna::API::Response::Category","Uber","Adzuna::API::Response::Company","c(""Canada"", ""Qu¨¦bec"", ""Qu¨¦bec City"", ""Sainte-Foy"")","Sainte-Foy, Qu¨¦bec City","Adzuna::API::Response::Location"
"242","1873653685","0","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMTg3MzY1MzY4NSIsInMiOiJCRmpLTUx3NzZ4R1BCOXBlVVFwQk93In0.ZwBnh9Z4h4fItxEIQ2_utTNjJhvOA49Dogk5XYZ7md8",NA,"2020-12-10T11:14:26Z","Adzuna::API::Response::Job",NA,-71.308457,NA,"https://www.adzuna.ca/land/ad/1873653685?se=BFjKMLw76xGPB9peUQpBOw&utm_medium=api&utm_source=f0c87e31&v=05811C4E476925A56ECEF2F439EE5E3729BC1949","Call Center Alternative - Drive with Uber","Drive with Uber and earn money anytime it works for you. Driving is an easy way to earn extra, and it¡¯s totally flexible around your schedule. You decide when and how much you drive. What you need to know: Earn money: The more you drive, the more you earn. Flexible schedule: Make your own schedule and earn anytime, day or night. Getting started is simple: Signing up doesn¡¯t take long, and we¡¯ll provide support along the way. Get paid weekly: Earnings are deposited into your bank account weekly.¡­",46.914543,NA,"other-general-jobs","Other/General Jobs","Adzuna::API::Response::Category","Uber","Adzuna::API::Response::Company","c(""Canada"", ""Qu¨¦bec"", ""Capitale-Nationale"", ""La Jacques-Cartier"", ""Lac-Beauport"")","Lac-Beauport, La Jacques-Cartier","Adzuna::API::Response::Location"
"243","1873650324","0","eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQkZqS01Mdzc2eEdQQjlwZVVRcEJPdyIsImkiOiIxODczNjUwMzI0In0.ZRgaH6-PlQoRAGFBjZJITljTlffUgANHp4IG-ij03z8",NA,"2020-12-10T11:14:07Z","Adzuna::API::Response::Job",NA,-71.245694,NA,"https://www.adzuna.ca/land/ad/1873650324?se=BFjKMLw76xGPB9peUQpBOw&utm_medium=api&utm_source=f0c87e31&v=F3FA8AF87F2BEDBA2A84F13E47575C4560BBCE68","Earn Extra Cash this Holiday Season Driving your Own Car. Drive with Uber","Drive with Uber and earn money anytime it works for you. Driving is an easy way to earn extra, and it¡¯s totally flexible around your schedule. You decide when and how much you drive. What you need to know: Earn money: The more you drive, the more you earn. Flexible schedule: Make your own schedule and earn anytime, day or night. Getting started is simple: Signing up doesn¡¯t take long, and we¡¯ll provide support along the way. Get paid weekly: Earnings are deposited into your bank account weekly.¡­",46.793634,NA,"other-general-jobs","Other/General Jobs","Adzuna::API::Response::Category","Uber","Adzuna::API::Response::Company","c(""Canada"", ""Qu¨¦bec"", ""Qu¨¦bec City"", ""Sainte-Foy"")","Sainte-Foy, Qu¨¦bec City","Adzuna::API::Response::Location"
"244","1872317077","0","eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQkZqS01Mdzc2eEdQQjlwZVVRcEJPdyIsImkiOiIxODcyMzE3MDc3In0.HMC_oqAcw2A1CGF9j8Kh5jMkv0pt1YwdAxjz32YFNus",NA,"2020-12-09T20:14:39Z","Adzuna::API::Response::Job",NA,-63.34134,NA,"https://www.adzuna.ca/land/ad/1872317077?se=BFjKMLw76xGPB9peUQpBOw&utm_medium=api&utm_source=f0c87e31&v=2285ECD44B55CA09C1E53A2036CA4859EB3F8D18","Driver gig - Earn on your schedule","Drive with Uber and earn money anytime it works for you. Driving is an easy way to earn extra, and it¡¯s totally flexible around your schedule. You decide when and how much you drive. What you need to know: Earn money: The more you drive, the more you earn. Flexible schedule: Make your own schedule and earn anytime, day or night. Getting started is simple: Signing up doesn¡¯t take long, and we¡¯ll provide support along the way. Get paid weekly: Earnings are deposited into your bank account weekly.¡­",44.64228,NA,"other-general-jobs","Other/General Jobs","Adzuna::API::Response::Category","Uber","Adzuna::API::Response::Company","c(""Canada"", ""Nova Scotia"", ""Annapolis"", ""Lawrencetown"")","Lawrencetown, Annapolis","Adzuna::API::Response::Location"
"245","1872331954","0","eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQkZqS01Mdzc2eEdQQjlwZVVRcEJPdyIsImkiOiIxODcyMzMxOTU0In0.JsF_roqIi-GSOJtx1fP90gtLnaqfH2LeQva1JHpSCB8",NA,"2020-12-09T20:17:01Z","Adzuna::API::Response::Job",NA,-63.669735,NA,"https://www.adzuna.ca/land/ad/1872331954?se=BFjKMLw76xGPB9peUQpBOw&utm_medium=api&utm_source=f0c87e31&v=FD85E1F00368044EF2B6AB905274DB2EAC44E32B","Great Customer Service - Drive with Uber","Drive with Uber and earn money anytime it works for you. Driving is an easy way to earn extra, and it¡¯s totally flexible around your schedule. You decide when and how much you drive. What you need to know: Earn money: The more you drive, the more you earn. Flexible schedule: Make your own schedule and earn anytime, day or night. Getting started is simple: Signing up doesn¡¯t take long, and we¡¯ll provide support along the way. Get paid weekly: Earnings are deposited into your bank account weekly.¡­",44.724889,NA,"other-general-jobs","Other/General Jobs","Adzuna::API::Response::Category","Uber","Adzuna::API::Response::Company","c(""Canada"", ""Nova Scotia"", ""Halifax region"", ""Bedford"")","Bedford, Halifax region","Adzuna::API::Response::Location"
"246","1872310211","0","eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQkZqS01Mdzc2eEdQQjlwZVVRcEJPdyIsImkiOiIxODcyMzEwMjExIn0.k0T6jQae-k4VXKvnslaKrG2f-ydYeGFlZy178pVDRhM",NA,"2020-12-09T20:13:45Z","Adzuna::API::Response::Job",NA,-63.737043,NA,"https://www.adzuna.ca/land/ad/1872310211?se=BFjKMLw76xGPB9peUQpBOw&utm_medium=api&utm_source=f0c87e31&v=6434F27F2FE524AABE7E3BFFE985EA14B3B752CA","Extra Income for Retirement - Drive with Uber","Drive with Uber and earn money anytime it works for you. Driving is an easy way to earn extra, and it¡¯s totally flexible around your schedule. You decide when and how much you drive. What you need to know: Earn money: The more you drive, the more you earn. Flexible schedule: Make your own schedule and earn anytime, day or night. Getting started is simple: Signing up doesn¡¯t take long, and we¡¯ll provide support along the way. Get paid weekly: Earnings are deposited into your bank account weekly.¡­",44.644966,NA,"other-general-jobs","Other/General Jobs","Adzuna::API::Response::Category","Uber","Adzuna::API::Response::Company","c(""Canada"", ""Nova Scotia"", ""Halifax region"", ""Timberlea"")","Timberlea, Halifax region","Adzuna::API::Response::Location"
"247","1872307797","0","eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQkZqS01Mdzc2eEdQQjlwZVVRcEJPdyIsImkiOiIxODcyMzA3Nzk3In0.wqKqB7OhzNmnA3HfoM-6ZdWg2mA-hsYY89LOI4rBsl8",NA,"2020-12-09T20:13:28Z","Adzuna::API::Response::Job",NA,-63.582424,NA,"https://www.adzuna.ca/land/ad/1872307797?se=BFjKMLw76xGPB9peUQpBOw&utm_medium=api&utm_source=f0c87e31&v=4FAB64F987B430EA9B14B2EF04FEB5F0134F30CD","Need extra cash for the holidays? Drive with Uber","Drive with Uber and earn money anytime it works for you. Driving is an easy way to earn extra, and it¡¯s totally flexible around your schedule. You decide when and how much you drive. What you need to know: Earn money: The more you drive, the more you earn. Flexible schedule: Make your own schedule and earn anytime, day or night. Getting started is simple: Signing up doesn¡¯t take long, and we¡¯ll provide support along the way. Get paid weekly: Earnings are deposited into your bank account weekly.¡­",44.769147,NA,"other-general-jobs","Other/General Jobs","Adzuna::API::Response::Category","Uber","Adzuna::API::Response::Company","c(""Canada"", ""Nova Scotia"", ""Halifax region"", ""Waverley"")","Waverley, Halifax region","Adzuna::API::Response::Location"
"248","1873663968","0","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMTg3MzY2Mzk2OCIsInMiOiJCRmpLTUx3NzZ4R1BCOXBlVVFwQk93In0.wL10IIXpelTsFtoQD6L9vMLBeMWS7VI-SyO9E4I7j6Y",NA,"2020-12-10T11:15:52Z","Adzuna::API::Response::Job",NA,-71.333987,NA,"https://www.adzuna.ca/land/ad/1873663968?se=BFjKMLw76xGPB9peUQpBOw&utm_medium=api&utm_source=f0c87e31&v=1CA6D0E2E353D6C9575D12D20EB248D9E29E343D","Sign up to Drive with Uber","Drive with Uber and earn money anytime it works for you. Driving is an easy way to earn extra, and it¡¯s totally flexible around your schedule. You decide when and how much you drive. What you need to know: Earn money: The more you drive, the more you earn. Flexible schedule: Make your own schedule and earn anytime, day or night. Getting started is simple: Signing up doesn¡¯t take long, and we¡¯ll provide support along the way. Get paid weekly: Earnings are deposited into your bank account weekly.¡­",46.907333,NA,"other-general-jobs","Other/General Jobs","Adzuna::API::Response::Category","Uber","Adzuna::API::Response::Company","c(""Canada"", ""Qu¨¦bec"", ""Qu¨¦bec City"", ""Saint-¨¦mile"")","Saint-¨¦mile, Qu¨¦bec City","Adzuna::API::Response::Location"
"249","1870085568","0","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMTg3MDA4NTU2OCIsInMiOiJCRmpLTUx3NzZ4R1BCOXBlVVFwQk93In0.Js_vFMit_aCx3cdFluiOObHLuLmxkdg_g4le7QiGT2s",NA,"2020-12-08T19:25:16Z","Adzuna::API::Response::Job",NA,-71.43857,NA,"https://www.adzuna.ca/land/ad/1870085568?se=BFjKMLw76xGPB9peUQpBOw&utm_medium=api&utm_source=f0c87e31&v=537954F7263B57566F558AA032EA17BEB277D5C3","Package Handler- Warehouse","AutoReqID: 260117BR Position Title: Package Handler- Warehouse Job Summary FedEx Ground is an essential business that needs people to help us support the economy, handling life-saving medications and other items that keep our communities as prepared as possible during these uncertain times. FedEx Ground will continue to hire for essential positions like this one. FedEx Ground is hiring individuals to load and unload packages for shifts of approximately 2-4 hours in our fast paced warehouse envi¡­",46.744345,NA,"logistics-warehouse-jobs","Logistics & Warehouse Jobs","Adzuna::API::Response::Category","FedEx Ground PH Canada","Adzuna::API::Response::Company","c(""Canada"", ""Qu¨¦bec"", ""Qu¨¦bec City"", ""Saint-Augustin-de-Desmaures"")","Saint-Augustin-de-Desmaures, Qu¨¦bec City","Adzuna::API::Response::Location"
"250","1870083724","0","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMTg3MDA4MzcyNCIsInMiOiJCRmpLTUx3NzZ4R1BCOXBlVVFwQk93In0.noDEpvNbS2MC9GQU4DgJoKqTsAMh1mXopMUGq4PfYFc",NA,"2020-12-08T19:25:05Z","Adzuna::API::Response::Job",NA,-71.35712,NA,"https://www.adzuna.ca/land/ad/1870083724?se=BFjKMLw76xGPB9peUQpBOw&utm_medium=api&utm_source=f0c87e31&v=5C7F96F7BBF39AF6E9F3940D25D61A97DBE121C3","FedEx - Warehouse Pro","AutoReqID: 260117BR Position Title: Package Handler- Warehouse Job Summary FedEx Ground is an essential business that needs people to help us support the economy, handling life-saving medications and other items that keep our communities as prepared as possible during these uncertain times. FedEx Ground will continue to hire for essential positions like this one. FedEx Ground is hiring individuals to load and unload packages for shifts of approximately 2-4 hours in our fast paced warehouse envi¡­",46.86148,NA,"logistics-warehouse-jobs","Logistics & Warehouse Jobs","Adzuna::API::Response::Category","FedEx Ground PH Canada","Adzuna::API::Response::Company","c(""Canada"", ""Qu¨¦bec"", ""Qu¨¦bec City"", ""Wendake"")","Wendake, Qu¨¦bec City","Adzuna::API::Response::Location"
"251","1863708645","0","eyJhbGciOiJIUzI1NiJ9.eyJzIjoid0djek03dzc2eEdQQjlwZVVRcEJPdyIsImkiOiIxODYzNzA4NjQ1In0.gGX8YCcs1XC_Hixse9YFjm_ZdDgLZst0K8H0bSqK9EE",NA,"2020-12-05T13:31:12Z","Adzuna::API::Response::Job",NA,6.808387,NA,"https://www.adzuna.de/land/ad/1863708645?se=wGczM7w76xGPB9peUQpBOw&utm_medium=api&utm_source=f0c87e31&v=9549CB8BCE1363853DC9248DB3D00608ED0B451C","Kinderpflegerin (w|m|d) Kindertagesst<U+00E4>tte unbefristet in Vollzeit","04.12.2020 Verst<U+00E4>rken Sie das Team in unserer Kita Zeppenheimer Weg zum n<U+00E4>chstm<U+00F6>glichen Zeitpunkt. Sie haben Spa<U+00DF> an der Umsetzung eines modernen p<U+00E4>dagogischen Konzeptes? Sie haben Spa<U+00DF> daran, mit ihren Ideen Kinder zu begeistern und mit ihnen die Welt zu entdecken. Dann sind Sie bei uns richtig Sie sind unterst¨¹tzen die kreative, zielgerichtete und reflektierte Planung und Durchf¨¹hrung der Tagesstruktur sowie von Angeboten und Projekten. Dabei setzen Sie unser modernes p<U+00E4>dagogisches Konzept um¡­",51.226802,"full_time","healthcare-nursing-jobs","Stellen aus Gesundheitswesen & Pflege","Adzuna::API::Response::Category","Kaiserswerther Diakonie","Adzuna::API::Response::Company","c(""Deutschland"", ""Nordrhein-Westfalen"", ""D¨¹sseldorf"")","D¨¹sseldorf, Nordrhein-Westfalen","Adzuna::API::Response::Location"
"252","1651720228","0","eyJhbGciOiJIUzI1NiJ9.eyJzIjoid0djek03dzc2eEdQQjlwZVVRcEJPdyIsImkiOiIxNjUxNzIwMjI4In0.X6EmP2cIGgDg7gRxf7pFBMw7jopYU0hw4kWAYNoHJfY",NA,"2020-08-20T04:24:20Z","Adzuna::API::Response::Job",NA,6.808387,NA,"https://www.adzuna.de/land/ad/1651720228?se=wGczM7w76xGPB9peUQpBOw&utm_medium=api&utm_source=f0c87e31&v=C3AA44C509A3B7E40FEA0C1D0FEAB09A24CA6F77","Pflegep<U+00E4>dagoge Ausbildungsbereich Pflege (w|m|d)","09.11.2020 Das Bildungszentrum f¨¹r Gesundheitsfachberufe sucht f¨¹r die Standorte D¨¹sseldorf und Krefeld. Sie haben Spa<U+00DF> an der p<U+00E4>dagogischen Arbeit und kreativen Methoden zum Wissenserwerb? Sie arbeiten gerne mit wissbegierigen und motivierten Menschen zusammen? Sie m<U+00F6>chten Ihre sozialen und fachlichen Kompetenzen in einem unserer zahlreichen Einsatzfelder einbringen? Dann sind Sie bei uns richtig Als Pflegep<U+00E4>dagoge/-p<U+00E4>dagogin ¨¹bernehmen Sie abwechslungsreiche Aufgaben Sie begleiten unsere Ausz¡­",51.226802,"full_time","healthcare-nursing-jobs","Stellen aus Gesundheitswesen & Pflege","Adzuna::API::Response::Category","Kaiserswerther Diakonie","Adzuna::API::Response::Company","c(""Deutschland"", ""Nordrhein-Westfalen"", ""D¨¹sseldorf"")","D¨¹sseldorf, Nordrhein-Westfalen","Adzuna::API::Response::Location"
"253","1860113656","0","eyJhbGciOiJIUzI1NiJ9.eyJzIjoid0djek03dzc2eEdQQjlwZVVRcEJPdyIsImkiOiIxODYwMTEzNjU2In0.zhw2wiXhJdmcwMZw319olYemwxp8pZl9o5a7fiXIhRM",NA,"2020-12-03T21:43:37Z","Adzuna::API::Response::Job",NA,11.555737,NA,"https://www.adzuna.de/land/ad/1860113656?se=wGczM7w76xGPB9peUQpBOw&utm_medium=api&utm_source=f0c87e31&v=E56B0E59A280514B0E5C17DF763DA7FEBEF9648F","Elektroniker Energie- / Geb<U+00E4>udetechnik (w/m/d)","Als Elektriker bzw. Elektroniker (w/m/d) mit sicherer Anstellung im Werk fu<U+0308>hrst Du Instandhaltungsarbeiten an unseren Fahrzeugflotten durch. bist Du u.a. fu<U+0308>r Wartung, Reparatur, Fehleranalysen und Instandhaltung unserer Fahrzeuge verantwortlich. sind Deine Aufgaben vielseitig: von Kommunikationselektronik, mechanischer wie elektrischer Einrichtung u<U+0308>ber Bus-Systeme bis hin zu Antriebs- und Energietechnik im Hochspannungsbereich. Du arbeitest gerne im Freien? Dann¡­ wartest Du unser Streckennet¡­",48.137418,"full_time","it-jobs","IT-Stellen","Adzuna::API::Response::Category","Deutsche Bahn AG","Adzuna::API::Response::Company","c(""Deutschland"", ""Bayern"", ""M¨¹nchen (Kreis)"", ""M¨¹nchen"")","M¨¹nchen, M¨¹nchen (Kreis)","Adzuna::API::Response::Location"
"254","1874404411","0","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMTg3NDQwNDQxMSIsInMiOiJ3R2N6TTd3NzZ4R1BCOXBlVVFwQk93In0.QbBaUcYXX4AIvma4WKbWPDCTaHOMdXHTiFX6jJ32fgo",NA,"2020-12-11T00:14:21Z","Adzuna::API::Response::Job",NA,9.187224,NA,"https://www.adzuna.de/land/ad/1874404411?se=wGczM7w76xGPB9peUQpBOw&utm_medium=api&utm_source=f0c87e31&v=6FD75D9780CFE871EE7F71594919C295BD071183","Senior Ingenieur Geod<U+00E4>sie als Planungsingenieur (w/m/d)","Zum n<U+00E4>chstm<U+00F6>glichen Zeitpunkt suchen wir Dich als Senior Planungsingenieur Verkehrsanlagen mit Schwerpunkt Vermessung f¨¹r die DB Engineering & Consulting GmbH am Standort Stuttgart. Deine Aufgaben Du erarbeitest geometrische Entw¨¹rfe f¨¹r Verkehrsinfrastrukturprojekte (z.B. Gleis- und Bauwerksvermessung) Du f¨¹hrst Grundlagen-, Entwurfs- und Ingenieurvermessungen mit Schwerpunkt Eisenbahnvermessung im Vermessungsinnen- und -au<U+00DF>endienst durch Die Erarbeitung von gleisgeometrischen Entw¨¹rfen nach g¡­",48.776198,"full_time","logistics-warehouse-jobs","Stellen aus Logistik & Lagerhaltung","Adzuna::API::Response::Category","Deutsche Bahn AG","Adzuna::API::Response::Company","c(""Deutschland"", ""Baden-W¨¹rttemberg"", ""Stuttgart"")","Stuttgart, Baden-W¨¹rttemberg","Adzuna::API::Response::Location"
